"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","dr","dtheta"
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,273,"row.row",-0.447213595499958,2.67794504458899,53,1.57,2761.795358877,4.1357225975947
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,273,"col.row",-0.447213595499958,2.67794504458899,-6,2.66,30.8334368540005,0.000322024625300725
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,273,"row.col",-0.447213595499958,2.67794504458899,47,2.02,2167.161922023,6.16850544569542
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,273,"col.col",-0.447213595499958,2.67794504458899,-16,3.09,241.889164944001,0.169789286278772
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,274,"row.row",-0.447213595499958,2.67794504458899,98,1.56,9516.54613528201,4.09514964541468
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,274,"col.row",-0.447213595499958,2.67794504458899,-35,2.68,1193.895048315,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,274,"row.col",-0.447213595499958,2.67794504458899,0,2.03,0.2,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,274,"col.col",-0.447213595499958,2.67794504458899,72,0.78,5119.80124224801,1.54665937537342
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,275,"row.row",-0.447213595499958,2.67794504458899,87,1.6,7491.38483438301,4.25864145413474
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,275,"col.row",-0.447213595499958,2.67794504458899,-26,2.67,652.944893034002,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,275,"row.col",-0.447213595499958,2.67794504458899,23,2.03,508.628174607002,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,275,"col.col",-0.447213595499958,2.67794504458899,-39,3.09,1486.317339551,0.169789286278772
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,276,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,276,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,276,"row.col",-0.447213595499958,2.67794504458899,45,2.04,1984.950776405,6.26825135005545
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,276,"col.col",-0.447213595499958,2.67794504458899,71,0.79,4977.69566943901,1.57163232755344
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,277,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,277,"col.row",-0.447213595499958,2.67794504458899,-39,2.7,1486.317339551,0.000486421058181781
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,277,"row.col",-0.447213595499958,2.67794504458899,18,2.02,308.100310562002,6.16850544569542
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,277,"col.col",-0.447213595499958,2.67794504458899,-2,3.1,2.41114561800017,0.178130385386992
