"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","active_pixels","dr","dtheta"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,8,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,9,"cssa_row_row",0,2.35619449019234,0,2.36,1985,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,9,"bm3d",0,2.35619449019234,0,2.36,1182,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,9,"median",0,2.35619449019234,0,2.36,4697,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,9,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,9,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,10,"cssa_row_row",0,2.35619449019234,0,2.36,1981,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,10,"bm3d",0,2.35619449019234,2,2.35,2381,4,3.83717087430553e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,10,"median",0,2.35619449019234,0,2.36,5022,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,10,"wiener",0,2.35619449019234,0,2.36,9997,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,10,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,11,"cssa_row_row",0,2.35619449019234,0,2.36,1807,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,11,"bm3d",0,2.35619449019234,0,2.37,1707,0,0.000190592101049266
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,11,"median",0,2.35619449019234,0,2.36,4887,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,11,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,11,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,12,"cssa_row_row",0,2.35619449019234,0,2.36,1959,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,12,"bm3d",0,2.35619449019234,0,2.36,2846,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,12,"median",0,2.35619449019234,0,2.36,5179,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,12,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,12,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,13,"cssa_row_row",0,2.35619449019234,0,2.36,1948,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,13,"bm3d",0,2.35619449019234,0,2.36,2050,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,13,"median",0,2.35619449019234,0,2.36,5057,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,13,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,13,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,14,"cssa_row_row",0,2.35619449019234,0,2.36,2022,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,14,"bm3d",0,2.35619449019234,3,2.36,2983,9,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,14,"median",0,2.35619449019234,0,2.36,5101,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,14,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,14,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,15,"cssa_row_row",0,2.35619449019234,0,2.36,1992,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,15,"bm3d",0,2.35619449019234,0,2.36,2772,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,15,"median",0,2.35619449019234,0,2.36,4984,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,15,"wiener",0,2.35619449019234,0,2.36,9999,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,15,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,16,"cssa_row_row",0,2.35619449019234,0,2.36,2015,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,16,"bm3d",0,2.35619449019234,0,2.35,2055,0,3.83717087430553e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,16,"median",0,2.35619449019234,0,2.36,4975,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,16,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,16,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,17,"cssa_row_row",0,2.35619449019234,0,2.36,1765,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,17,"bm3d",0,2.35619449019234,0,2.36,1791,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,17,"median",0,2.35619449019234,0,2.36,4819,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,17,"wiener",0,2.35619449019234,0,2.36,9999,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,17,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,18,"cssa_row_row",0,2.35619449019234,0,2.36,2108,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,18,"bm3d",0,2.35619449019234,0,2.36,2882,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,18,"median",0,2.35619449019234,0,2.36,5080,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,18,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
