"config_id","config_label","sigma","rep","method","method_label","grid_label","rho_step","theta_step","pred_rho","pred_theta","rho_mse","theta_mse","reconstructed_mean_distance","processed_active_pixels"
"diag_pos_full","Положительная диагональ",0.2,4,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.355,0,1.42680681960805e-06,0,1000
"diag_pos_full","Положительная диагональ",0.2,5,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.36,0,1.44819048961587e-05,0.353553390593274,3895
"diag_pos_full","Положительная диагональ",0.2,5,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.36,0,1.44819048961587e-05,0.353553390593274,3895
"diag_pos_full","Положительная диагональ",0.2,5,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,0,2.355,0,1.42680681960805e-06,0,3895
"diag_pos_full","Положительная диагональ",0.2,5,"bm3d","BM3D","$2; 0.02$",2,0.02,-6,2.36,36,1.44819048961587e-05,5.97197792371682,4857
"diag_pos_full","Положительная диагональ",0.2,5,"bm3d","BM3D","$1; 0.01$",1,0.01,-7,2.36,49,1.44819048961587e-05,6.67477719823345,4857
"diag_pos_full","Положительная диагональ",0.2,5,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,0,2.355,0,1.42680681960805e-06,0,4857
"diag_pos_full","Положительная диагональ",0.2,5,"median","Median","$2; 0.02$",2,0.02,0,2.36,0,1.44819048961587e-05,0.353553390593274,5249
"diag_pos_full","Положительная диагональ",0.2,5,"median","Median","$1; 0.01$",1,0.01,0,2.36,0,1.44819048961587e-05,0.353553390593274,5249
"diag_pos_full","Положительная диагональ",0.2,5,"median","Median","$0.5; 0.005$",0.5,0.005,0,2.355,0,1.42680681960805e-06,0,5249
"diag_pos_full","Положительная диагональ",0.2,5,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.36,0,1.44819048961587e-05,0.353553390593274,5194
"diag_pos_full","Положительная диагональ",0.2,5,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.36,0,1.44819048961587e-05,0.353553390593274,5194
"diag_pos_full","Положительная диагональ",0.2,5,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,0,2.355,0,1.42680681960805e-06,0,5194
"diag_pos_full","Положительная диагональ",0.2,5,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.36,0,1.44819048961587e-05,0.353553390593274,1000
"diag_pos_full","Положительная диагональ",0.2,5,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.36,0,1.44819048961587e-05,0.353553390593274,1000
"diag_pos_full","Положительная диагональ",0.2,5,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.355,0,1.42680681960805e-06,0,1000
"diag_neg_full","Отрицательная диагональ",0.2,1,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,4004
"diag_neg_full","Отрицательная диагональ",0.2,1,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,4004
"diag_neg_full","Отрицательная диагональ",0.2,1,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4004
"diag_neg_full","Отрицательная диагональ",0.2,1,"bm3d","BM3D","$2; 0.02$",2,0.02,70,0.8,2.01011402221799,0.00021321363216762,1.42135605511235,3697
"diag_neg_full","Отрицательная диагональ",0.2,1,"bm3d","BM3D","$1; 0.01$",1,0.01,74,0.77,6.66783482348764,0.000237103436014515,2.40993535628885,3697
"diag_neg_full","Отрицательная диагональ",0.2,1,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,3697
"diag_neg_full","Отрицательная диагональ",0.2,1,"median","Median","$2; 0.02$",2,0.02,70,0.76,2.01011402221799,0.000645066703963481,1.44249783362056,5025
"diag_neg_full","Отрицательная диагональ",0.2,1,"median","Median","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,5025
"diag_neg_full","Отрицательная диагональ",0.2,1,"median","Median","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,5025
"diag_neg_full","Отрицательная диагональ",0.2,1,"wiener","Wiener","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,4923
"diag_neg_full","Отрицательная диагональ",0.2,1,"wiener","Wiener","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,4923
"diag_neg_full","Отрицательная диагональ",0.2,1,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4923
"diag_neg_full","Отрицательная диагональ",0.2,1,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,1000
"diag_neg_full","Отрицательная диагональ",0.2,1,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,1000
"diag_neg_full","Отрицательная диагональ",0.2,1,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,1000
"diag_neg_full","Отрицательная диагональ",0.2,2,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,3958
"diag_neg_full","Отрицательная диагональ",0.2,2,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,3958
"diag_neg_full","Отрицательная диагональ",0.2,2,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,3958
"diag_neg_full","Отрицательная диагональ",0.2,2,"bm3d","BM3D","$2; 0.02$",2,0.02,70,0.8,2.01011402221799,0.00021321363216762,1.42135605511235,3644
"diag_neg_full","Отрицательная диагональ",0.2,2,"bm3d","BM3D","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,3644
"diag_neg_full","Отрицательная диагональ",0.2,2,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,3644
"diag_neg_full","Отрицательная диагональ",0.2,2,"median","Median","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,4922
"diag_neg_full","Отрицательная диагональ",0.2,2,"median","Median","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,4922
"diag_neg_full","Отрицательная диагональ",0.2,2,"median","Median","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4922
"diag_neg_full","Отрицательная диагональ",0.2,2,"wiener","Wiener","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,4855
"diag_neg_full","Отрицательная диагональ",0.2,2,"wiener","Wiener","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,4855
"diag_neg_full","Отрицательная диагональ",0.2,2,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4855
"diag_neg_full","Отрицательная диагональ",0.2,2,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,1000
"diag_neg_full","Отрицательная диагональ",0.2,2,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,1000
"diag_neg_full","Отрицательная диагональ",0.2,2,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,1000
"diag_neg_full","Отрицательная диагональ",0.2,3,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,3958
"diag_neg_full","Отрицательная диагональ",0.2,3,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,3958
"diag_neg_full","Отрицательная диагональ",0.2,3,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,3958
"diag_neg_full","Отрицательная диагональ",0.2,3,"bm3d","BM3D","$2; 0.02$",2,0.02,72,0.8,0.338974422852812,0.00021321363216762,0.5939696961967,3150
"diag_neg_full","Отрицательная диагональ",0.2,3,"bm3d","BM3D","$1; 0.01$",1,0.01,71,0.77,0.1745442225354,0.000237103436014515,0.579827560572969,3150
"diag_neg_full","Отрицательная диагональ",0.2,3,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,3150
"diag_neg_full","Отрицательная диагональ",0.2,3,"median","Median","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,5025
"diag_neg_full","Отрицательная диагональ",0.2,3,"median","Median","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,5025
"diag_neg_full","Отрицательная диагональ",0.2,3,"median","Median","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,5025
"diag_neg_full","Отрицательная диагональ",0.2,3,"wiener","Wiener","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,4799
"diag_neg_full","Отрицательная диагональ",0.2,3,"wiener","Wiener","$1; 0.01$",1,0.01,71,0.78,0.1745442225354,2.91401680655501e-05,0.353553390593274,4799
"diag_neg_full","Отрицательная диагональ",0.2,3,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4799
"diag_neg_full","Отрицательная диагональ",0.2,3,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,1000
"diag_neg_full","Отрицательная диагональ",0.2,3,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,71,0.78,0.1745442225354,2.91401680655501e-05,0.353553390593274,1000
"diag_neg_full","Отрицательная диагональ",0.2,3,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,1000
"diag_neg_full","Отрицательная диагональ",0.2,4,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,4148
"diag_neg_full","Отрицательная диагональ",0.2,4,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,4148
"diag_neg_full","Отрицательная диагональ",0.2,4,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4148
"diag_neg_full","Отрицательная диагональ",0.2,4,"bm3d","BM3D","$2; 0.02$",2,0.02,72,0.88,0.338974422852812,0.0089495074885759,3.12541197284454,4571
"diag_neg_full","Отрицательная диагональ",0.2,4,"bm3d","BM3D","$1; 0.01$",1,0.01,75,0.78,12.832265023805,2.91401680655501e-05,3.86303599406124,4571
"diag_neg_full","Отрицательная диагональ",0.2,4,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4571
"diag_neg_full","Отрицательная диагональ",0.2,4,"median","Median","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,5166
"diag_neg_full","Отрицательная диагональ",0.2,4,"median","Median","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,5166
"diag_neg_full","Отрицательная диагональ",0.2,4,"median","Median","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,5166
"diag_neg_full","Отрицательная диагональ",0.2,4,"wiener","Wiener","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,5077
"diag_neg_full","Отрицательная диагональ",0.2,4,"wiener","Wiener","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,5077
"diag_neg_full","Отрицательная диагональ",0.2,4,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,5077
"diag_neg_full","Отрицательная диагональ",0.2,4,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,1000
"diag_neg_full","Отрицательная диагональ",0.2,4,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,1000
"diag_neg_full","Отрицательная диагональ",0.2,4,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,1000
"diag_neg_full","Отрицательная диагональ",0.2,5,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,4086
"diag_neg_full","Отрицательная диагональ",0.2,5,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,72,0.77,0.338974422852812,0.000237103436014515,0.572756492761103,4086
"diag_neg_full","Отрицательная диагональ",0.2,5,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,4086
"diag_neg_full","Отрицательная диагональ",0.2,5,"bm3d","BM3D","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,3954
"diag_neg_full","Отрицательная диагональ",0.2,5,"bm3d","BM3D","$1; 0.01$",1,0.01,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,3954
"diag_neg_full","Отрицательная диагональ",0.2,5,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,3954
"diag_neg_full","Отрицательная диагональ",0.2,5,"median","Median","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,5310
"diag_neg_full","Отрицательная диагональ",0.2,5,"median","Median","$1; 0.01$",1,0.01,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,5310
"diag_neg_full","Отрицательная диагональ",0.2,5,"median","Median","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,5310
"diag_neg_full","Отрицательная диагональ",0.2,5,"wiener","Wiener","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,5112
"diag_neg_full","Отрицательная диагональ",0.2,5,"wiener","Wiener","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,5112
"diag_neg_full","Отрицательная диагональ",0.2,5,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,5112
"diag_neg_full","Отрицательная диагональ",0.2,5,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,72,0.78,0.338974422852812,2.91401680655501e-05,0.346482322781408,1000
"diag_neg_full","Отрицательная диагональ",0.2,5,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,71,0.79,0.1745442225354,2.11769001165851e-05,0.353553390593274,1000
"diag_neg_full","Отрицательная диагональ",0.2,5,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,71.5,0.785,0.00675932269410605,1.58534091067531e-07,0,1000
"steep_full","Крутая прямая",0.2,1,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,3685
"steep_full","Крутая прямая",0.2,1,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,3685
"steep_full","Крутая прямая",0.2,1,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,31,1.57,988.927242920997,1.22754222182929,33.0043633478969,3685
"steep_full","Крутая прямая",0.2,1,"bm3d","BM3D","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,3327
"steep_full","Крутая прямая",0.2,1,"bm3d","BM3D","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,3327
"steep_full","Крутая прямая",0.2,1,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,1,1.57,2.09442719099992,1.22754222182929,44.2741459544958,3327
"steep_full","Крутая прямая",0.2,1,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4906
"steep_full","Крутая прямая",0.2,1,"median","Median","$1; 0.01$",1,0.01,1,2.66,2.09442719099992,0.000322024625300725,0.576306179767987,4906
"steep_full","Крутая прямая",0.2,1,"median","Median","$0.5; 0.005$",0.5,0.005,1,0,2.09442719099992,7.17138966183871,22.1370729772479,4906
"steep_full","Крутая прямая",0.2,1,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4649
"steep_full","Крутая прямая",0.2,1,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,4649
"steep_full","Крутая прямая",0.2,1,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,12,1.57,154.933126291999,1.22754222182929,39.6767901927563,4649
