"config_id","config_label","sigma","rep","method","method_label","grid_label","rho_step","theta_step","pred_rho","pred_theta","rho_mse","theta_mse","reconstructed_mean_distance","processed_active_pixels"
"steep_full","Крутая прямая",0.05,1,"wiener","Wiener","$2; 0.02$",2,0.02,80,0.66,6471.75417527999,4.07210220298125,37.3671804239965,4480
"steep_full","Крутая прямая",0.05,1,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,4480
"steep_full","Крутая прямая",0.05,1,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,23,0,549.771825392998,7.17138966183871,11.3145039661489,4480
"steep_full","Крутая прямая",0.05,1,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.05,1,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,1,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,2,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1994
"steep_full","Крутая прямая",0.05,2,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1994
"steep_full","Крутая прямая",0.05,2,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1994
"steep_full","Крутая прямая",0.05,2,"bm3d","BM3D","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,2632
"steep_full","Крутая прямая",0.05,2,"bm3d","BM3D","$1; 0.01$",1,0.01,-1,2.69,0.305572809000084,0.000145321949961511,0.366715148309965,2632
"steep_full","Крутая прямая",0.05,2,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,99,0,9889.74829190899,7.17138966183871,65.5167917407438,2632
"steep_full","Крутая прямая",0.05,2,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4993
"steep_full","Крутая прямая",0.05,2,"median","Median","$1; 0.01$",1,0.01,-1,2.68,0.305572809000084,4.2228417412524e-06,0.223606797749979,4993
"steep_full","Крутая прямая",0.05,2,"median","Median","$0.5; 0.005$",0.5,0.005,46,1.57,2157.343650786,1.22754222182929,28.8810539973873,4993
"steep_full","Крутая прямая",0.05,2,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4579
"steep_full","Крутая прямая",0.05,2,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,4579
"steep_full","Крутая прямая",0.05,2,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,81,1.57,6633.64860247099,1.22754222182929,23.1656642468978,4579
"steep_full","Крутая прямая",0.05,2,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.05,2,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,2,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,3,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.66,0.2,0.000322024625300725,0.704700211090843,1931
"steep_full","Крутая прямая",0.05,3,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1931
"steep_full","Крутая прямая",0.05,3,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1931
"steep_full","Крутая прямая",0.05,3,"bm3d","BM3D","$2; 0.02$",2,0.02,96,1.58,9302.06501033599,1.20548332093751,22.1728500648879,2901
"steep_full","Крутая прямая",0.05,3,"bm3d","BM3D","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,2901
"steep_full","Крутая прямая",0.05,3,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,97,1.57,9495.95943752699,1.22754222182929,22.3785683188179,2901
"steep_full","Крутая прямая",0.05,3,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5055
"steep_full","Крутая прямая",0.05,3,"median","Median","$1; 0.01$",1,0.01,-1,2.69,0.305572809000084,0.000145321949961511,0.366715148309965,5055
"steep_full","Крутая прямая",0.05,3,"median","Median","$0.5; 0.005$",0.5,0.005,1,1.57,2.09442719099992,1.22754222182929,44.2741459544958,5055
"steep_full","Крутая прямая",0.05,3,"wiener","Wiener","$2; 0.02$",2,0.02,6,2.32,41.5665631459995,0.128124654945812,20.2104406693617,5056
"steep_full","Крутая прямая",0.05,3,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,5056
"steep_full","Крутая прямая",0.05,3,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,91,1.57,8362.59287438099,1.22754222182929,22.5395652131979,5056
"steep_full","Крутая прямая",0.05,3,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.05,3,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,3,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,4,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1899
"steep_full","Крутая прямая",0.05,4,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1899
"steep_full","Крутая прямая",0.05,4,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1899
"steep_full","Крутая прямая",0.05,4,"bm3d","BM3D","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1698
"steep_full","Крутая прямая",0.05,4,"bm3d","BM3D","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1698
"steep_full","Крутая прямая",0.05,4,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1698
"steep_full","Крутая прямая",0.05,4,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4841
"steep_full","Крутая прямая",0.05,4,"median","Median","$1; 0.01$",1,0.01,-1,2.68,0.305572809000084,4.2228417412524e-06,0.223606797749979,4841
"steep_full","Крутая прямая",0.05,4,"median","Median","$0.5; 0.005$",0.5,0.005,1,0,2.09442719099992,7.17138966183871,22.1370729772479,4841
"steep_full","Крутая прямая",0.05,4,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4437
"steep_full","Крутая прямая",0.05,4,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,4437
"steep_full","Крутая прямая",0.05,4,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,69,1.57,4822.91547617899,1.22754222182929,24.5073050333977,4437
"steep_full","Крутая прямая",0.05,4,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.05,4,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,4,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,5,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-2,2.7,2.41114561800017,0.000486421058181781,0.715541752799933,1992
"steep_full","Крутая прямая",0.05,5,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1992
"steep_full","Крутая прямая",0.05,5,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1992
"steep_full","Крутая прямая",0.05,5,"bm3d","BM3D","$2; 0.02$",2,0.02,-2,2.7,2.41114561800017,0.000486421058181781,0.715541752799933,2074
"steep_full","Крутая прямая",0.05,5,"bm3d","BM3D","$1; 0.01$",1,0.01,-1,2.68,0.305572809000084,4.2228417412524e-06,0.223606797749979,2074
"steep_full","Крутая прямая",0.05,5,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,3,0,11.8832815729997,7.17138966183871,20.4376613143481,2074
"steep_full","Крутая прямая",0.05,5,"median","Median","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,5089
"steep_full","Крутая прямая",0.05,5,"median","Median","$1; 0.01$",1,0.01,-1,2.68,0.305572809000084,4.2228417412524e-06,0.223606797749979,5089
"steep_full","Крутая прямая",0.05,5,"median","Median","$0.5; 0.005$",0.5,0.005,24,1.57,597.666252583998,1.22754222182929,35.2762084130367,5089
"steep_full","Крутая прямая",0.05,5,"wiener","Wiener","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,4884
"steep_full","Крутая прямая",0.05,5,"wiener","Wiener","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,4884
"steep_full","Крутая прямая",0.05,5,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,97,1.57,9495.95943752699,1.22754222182929,22.3785683188179,4884
"steep_full","Крутая прямая",0.05,5,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,0,2.68,0.2,4.2228417412524e-06,0.66856173872721,1000
"steep_full","Крутая прямая",0.05,5,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,0,2.67,0.2,6.31237335209922e-05,0.225865452272706,1000
"steep_full","Крутая прямая",0.05,5,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,0,2.675,0.2,8.67328763111984e-06,0.225865452272706,1000
"steep_shifted","Крутая смещенная",0.05,1,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1801
"steep_shifted","Крутая смещенная",0.05,1,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1801
"steep_shifted","Крутая смещенная",0.05,1,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1801
"steep_shifted","Крутая смещенная",0.05,1,"bm3d","BM3D","$2; 0.02$",2,0.02,-8,2.36,97.7832988800269,0.101089051378693,13.6123778675212,3261
"steep_shifted","Крутая смещенная",0.05,1,"bm3d","BM3D","$1; 0.01$",1,0.01,-17,2.67,0.789510120057204,6.31237335209922e-05,0.563489130329947,3261
"steep_shifted","Крутая смещенная",0.05,1,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,97,0,13199.3775010797,7.17138966183871,46.2866071342456,3261
"steep_shifted","Крутая смещенная",0.05,1,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5090
"steep_shifted","Крутая смещенная",0.05,1,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5090
"steep_shifted","Крутая смещенная",0.05,1,"median","Median","$0.5; 0.005$",0.5,0.005,1,0,356.777087639997,7.17138966183871,39.5784032017463,5090
"steep_shifted","Крутая смещенная",0.05,1,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4829
"steep_shifted","Крутая смещенная",0.05,1,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4829
"steep_shifted","Крутая смещенная",0.05,1,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,23,1.57,1671.87301571992,1.22754222182929,25.5895619345076,4829
"steep_shifted","Крутая смещенная",0.05,1,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,1,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,1,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,2,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2126
"steep_shifted","Крутая смещенная",0.05,2,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2126
"steep_shifted","Крутая смещенная",0.05,2,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,2126
"steep_shifted","Крутая смещенная",0.05,2,"bm3d","BM3D","$2; 0.02$",2,0.02,-18,2.7,0.0124224800605672,0.000486421058181781,1.24325379548988,2508
"steep_shifted","Крутая смещенная",0.05,2,"bm3d","BM3D","$1; 0.01$",1,0.01,-17,2.67,0.789510120057204,6.31237335209922e-05,0.563489130329947,2508
"steep_shifted","Крутая смещенная",0.05,2,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,2508
"steep_shifted","Крутая смещенная",0.05,2,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4989
"steep_shifted","Крутая смещенная",0.05,2,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4989
"steep_shifted","Крутая смещенная",0.05,2,"median","Median","$0.5; 0.005$",0.5,0.005,1,0,356.777087639997,7.17138966183871,39.5784032017463,4989
"steep_shifted","Крутая смещенная",0.05,2,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4875
"steep_shifted","Крутая смещенная",0.05,2,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4875
"steep_shifted","Крутая смещенная",0.05,2,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,80,0,9582.16701119973,7.17138966183871,31.0813448872471,4875
"steep_shifted","Крутая смещенная",0.05,2,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,2,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,2,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,3,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2037
"steep_shifted","Крутая смещенная",0.05,3,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2037
"steep_shifted","Крутая смещенная",0.05,3,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,2037
"steep_shifted","Крутая смещенная",0.05,3,"bm3d","BM3D","$2; 0.02$",2,0.02,-24,2.74,37.3498966400807,0.00385081749106284,2.29867788086978,2746
"steep_shifted","Крутая смещенная",0.05,3,"bm3d","BM3D","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2746
"steep_shifted","Крутая смещенная",0.05,3,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,2746
"steep_shifted","Крутая смещенная",0.05,3,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5059
"steep_shifted","Крутая смещенная",0.05,3,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5059
"steep_shifted","Крутая смещенная",0.05,3,"median","Median","$0.5; 0.005$",0.5,0.005,43,1.57,3707.41476851986,1.22754222182929,23.0851657997078,5059
"steep_shifted","Крутая смещенная",0.05,3,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4931
"steep_shifted","Крутая смещенная",0.05,3,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4931
"steep_shifted","Крутая смещенная",0.05,3,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,11,1.57,834.547964039963,1.22754222182929,27.9508497187474,4931
"steep_shifted","Крутая смещенная",0.05,3,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,3,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,3,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,4,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1988
"steep_shifted","Крутая смещенная",0.05,4,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1988
"steep_shifted","Крутая смещенная",0.05,4,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1988
"steep_shifted","Крутая смещенная",0.05,4,"bm3d","BM3D","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2467
"steep_shifted","Крутая смещенная",0.05,4,"bm3d","BM3D","$1; 0.01$",1,0.01,-18,2.69,0.0124224800605672,0.000145321949961511,0.733430296619931,2467
"steep_shifted","Крутая смещенная",0.05,4,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,2467
"steep_shifted","Крутая смещенная",0.05,4,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5138
"steep_shifted","Крутая смещенная",0.05,4,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,5138
"steep_shifted","Крутая смещенная",0.05,4,"median","Median","$0.5; 0.005$",0.5,0.005,8,1.57,670.216701119973,1.22754222182929,28.6395586558173,5138
"steep_shifted","Крутая смещенная",0.05,4,"wiener","Wiener","$2; 0.02$",2,0.02,-6,2.4,141.33747416002,0.077253447811574,11.1892841594089,4865
"steep_shifted","Крутая смещенная",0.05,4,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4865
"steep_shifted","Крутая смещенная",0.05,4,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,65,1.57,6870.51069659978,1.22754222182929,22.3964568626379,4865
"steep_shifted","Крутая смещенная",0.05,4,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,4,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,4,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,5,"cssa_row_row","CSSA ROW-ROW","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2100
"steep_shifted","Крутая смещенная",0.05,5,"cssa_row_row","CSSA ROW-ROW","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,2100
"steep_shifted","Крутая смещенная",0.05,5,"cssa_row_row","CSSA ROW-ROW","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,2100
"steep_shifted","Крутая смещенная",0.05,5,"bm3d","BM3D","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1336
"steep_shifted","Крутая смещенная",0.05,5,"bm3d","BM3D","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1336
"steep_shifted","Крутая смещенная",0.05,5,"bm3d","BM3D","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1336
"steep_shifted","Крутая смещенная",0.05,5,"median","Median","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4801
"steep_shifted","Крутая смещенная",0.05,5,"median","Median","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4801
"steep_shifted","Крутая смещенная",0.05,5,"median","Median","$0.5; 0.005$",0.5,0.005,1,1.57,356.777087639997,1.22754222182929,30.4105244939971,4801
"steep_shifted","Крутая смещенная",0.05,5,"wiener","Wiener","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4610
"steep_shifted","Крутая смещенная",0.05,5,"wiener","Wiener","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,4610
"steep_shifted","Крутая смещенная",0.05,5,"wiener","Wiener","$0.5; 0.005$",0.5,0.005,64,0,6705.73360895978,7.17138966183871,17.4681630402284,4610
"steep_shifted","Крутая смещенная",0.05,5,"quantile_09","Quantile 0.9","$2; 0.02$",2,0.02,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,5,"quantile_09","Quantile 0.9","$1; 0.01$",1,0.01,-18,2.68,0.0124224800605672,4.2228417412524e-06,0.223606797749979,1000
"steep_shifted","Крутая смещенная",0.05,5,"quantile_09","Quantile 0.9","$0.5; 0.005$",0.5,0.005,-17.5,2.675,0.150966300058886,8.67328763111984e-06,0.223606797749979,1000
