"config_id","description","n_col","n_row","a","b","sigma","rep","method","method_label","true_rho","true_theta","pred_rho","pred_theta","processed_active_pixels","reconstructed_active_pixels","reconstructed_sum_distance","reconstructed_mean_distance","config_label"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,17,"bm3d","BM3D",0,2.35619449019234,0,2.36,4969,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,17,"median","Median",0,2.35619449019234,0,2.36,5228,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,17,"wiener","Wiener",0,2.35619449019234,0,2.36,10000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,17,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,1000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,18,"cssa_row_row","CSSA ROW-ROW",0,2.35619449019234,0,2.36,3960,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,18,"bm3d","BM3D",0,2.35619449019234,-5,2.38,4273,98,299.10616844191,3.05210375961132,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,18,"median","Median",0,2.35619449019234,0,2.36,5267,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,18,"wiener","Wiener",0,2.35619449019234,0,2.36,10000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,18,"quantile_09","Quantile 0.9",0,2.35619449019234,0,2.36,1000,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.2,19,"cssa_row_row","CSSA ROW-ROW",0,2.35619449019234,0,2.36,4003,100,35.3553390593274,0.353553390593274,"Положительная диагональ"
